Instance	Status	Objective	Gap	Time	Model
data\5R-4K-4T-180L-4.txt	TIMEOUT	inf	inf	3600.0428352355957	Sampiao
data\5R-4K-4T-180L-5.txt	TIMEOUT	512.3399525742941	0.074651246515076	3600.0565299987793	lyu
data\5R-4K-4T-180L-5.txt	TIMEOUT	inf	inf	3600.011655807495	Sampiao
data\5R-4K-4T-180L-6.txt	TIMEOUT	inf	inf	3600.0367012023926	lyu
data\5R-4K-4T-180L-6.txt	TIMEOUT	inf	inf	3600.032850265503	Sampiao
data\5R-4K-4T-180L-7.txt	OPTIMAL	616.2388710216438	0	145.83925247192383	lyu
data\5R-4K-4T-180L-7.txt	OPTIMAL	616.2388710216438	0	2104.243947982788	Sampiao
data\5R-4K-4T-180L-8.txt	TIMEOUT	inf	inf	3600.042049407959	lyu
data\5R-4K-4T-180L-8.txt	TIMEOUT	inf	inf	3600.0215587615967	Sampiao
data\5R-4K-4T-180L-9.txt	TIMEOUT	inf	inf	3600.0176162719727	lyu
data\5R-4K-4T-180L-9.txt	TIMEOUT	inf	inf	3600.0220108032227	Sampiao
data\5R-4K-4T-180M-0.txt	OPTIMAL	478.30498168854444	0	3517.5949001312256	lyu
data\5R-4K-4T-180M-0.txt	TIMEOUT	503.81242475099543	0.16775364747438692	3600.043451309204	Sampiao
data\5R-4K-4T-180M-1.txt	TIMEOUT	inf	inf	3600.0333003997803	lyu
data\5R-4K-4T-180M-1.txt	TIMEOUT	inf	inf	3600.0923709869385	Sampiao
data\5R-4K-4T-180M-2.txt	OPTIMAL	425.09310723825706	0	433.6848831176758	lyu
data\5R-4K-4T-180M-2.txt	OPTIMAL	425.093107238257	0	354.08485221862793	Sampiao
data\5R-4K-4T-180M-3.txt	OPTIMAL	446.85396179351585	0	633.9562339782715	lyu
data\5R-4K-4T-180M-3.txt	TIMEOUT	inf	inf	3600.0253925323486	Sampiao
data\5R-4K-4T-180M-4.txt	TIMEOUT	inf	inf	3600.0193462371826	lyu
data\5R-4K-4T-180M-4.txt	TIMEOUT	inf	inf	3600.0215911865234	Sampiao
data\5R-4K-4T-180M-5.txt	TIMEOUT	500.18942483389634	0.1109040141659823	3600.0422954559326	lyu
data\5R-4K-4T-180M-5.txt	TIMEOUT	inf	inf	3600.047773361206	Sampiao
data\5R-4K-4T-180M-6.txt	OPTIMAL	400.6484447852989	0	2001.652063369751	lyu
data\5R-4K-4T-180M-6.txt	TIMEOUT	inf	inf	3600.0258865356445	Sampiao
data\5R-4K-4T-180M-7.txt	TIMEOUT	inf	inf	3600.0290203094482	lyu
data\5R-4K-4T-180M-7.txt	TIMEOUT	inf	inf	3600.0364532470703	Sampiao
data\5R-4K-4T-180M-8.txt	OPTIMAL	553.260855576455	0	912.1705951690674	lyu
data\5R-4K-4T-180M-8.txt	TIMEOUT	inf	inf	3600.0301933288574	Sampiao
data\5R-4K-4T-180M-9.txt	TIMEOUT	inf	inf	3600.011203765869	lyu
data\5R-4K-4T-180M-9.txt	TIMEOUT	inf	inf	3600.062599182129	Sampiao
data\5R-4K-4T-180S-0.txt	OPTIMAL	425.56253029015295	0	24.460777282714844	lyu
data\5R-4K-4T-180S-0.txt	OPTIMAL	425.56253029015295	0	55.67056083679199	Sampiao
data\5R-4K-4T-180S-1.txt	OPTIMAL	382.1742245199555	0	47.35173797607422	lyu
data\5R-4K-4T-180S-1.txt	OPTIMAL	382.1743393586708	0	2479.671501159668	Sampiao
data\5R-4K-4T-180S-2.txt	OPTIMAL	399.87300882017547	0	3428.7834911346436	lyu
data\5R-4K-4T-180S-2.txt	TIMEOUT	399.8728596733049	0.11646659891145991	3600.0854835510254	Sampiao
data\5R-4K-4T-180S-3.txt	OPTIMAL	398.02266663600176	0	68.1881217956543	lyu
data\5R-4K-4T-180S-3.txt	OPTIMAL	398.02269350956675	0	46.306488037109375	Sampiao
data\5R-4K-4T-180S-4.txt	OPTIMAL	456.31733884676606	0	104.7795181274414	lyu
data\5R-4K-4T-180S-4.txt	OPTIMAL	456.31742745026725	0	333.949743270874	Sampiao
data\5R-4K-4T-180S-5.txt	OPTIMAL	396.50260084071795	0	754.979907989502	lyu
data\5R-4K-4T-180S-5.txt	OPTIMAL	396.5026008407179	0	1870.8021259307861	Sampiao
data\5R-4K-4T-180S-6.txt	OPTIMAL	369.6625017546537	0	1215.1316452026367	lyu
data\5R-4K-4T-180S-6.txt	TIMEOUT	369.6624153790629	0.09230979329253569	3600.0867919921875	Sampiao
data\5R-4K-4T-180S-7.txt	OPTIMAL	363.27490803334604	0	910.50954246521	lyu
data\5R-4K-4T-180S-7.txt	TIMEOUT	inf	inf	3600.050863265991	Sampiao
data\5R-4K-4T-180S-8.txt	OPTIMAL	429.1242296801691	0	126.0612564086914	lyu
data\5R-4K-4T-180S-8.txt	OPTIMAL	429.1242296801691	0	241.39805221557617	Sampiao
data\5R-4K-4T-180S-9.txt	OPTIMAL	428.05465098579657	0	80.72595596313477	lyu
data\5R-4K-4T-180S-9.txt	OPTIMAL	428.05475332347294	0	139.4864273071289	Sampiao
data\5R-4K-4T-240L-0.txt	OPTIMAL	509.5746362196742	0	354.7126884460449	lyu
data\5R-4K-4T-240L-0.txt	OPTIMAL	509.5746362196741	0	219.22451400756836	Sampiao
data\5R-4K-4T-240L-1.txt	OPTIMAL	509.315878482905	0	1296.3009452819824	lyu
data\5R-4K-4T-240L-1.txt	TIMEOUT	509.3157315674968	0.14178977471181808	3600.070676803589	Sampiao
data\5R-4K-4T-240L-2.txt	OPTIMAL	569.043705572414	0	1778.7435550689697	lyu
data\5R-4K-4T-240L-2.txt	TIMEOUT	608.5589630248975	0.23821575000841327	3600.0275478363037	Sampiao
data\5R-4K-4T-240L-3.txt	TIMEOUT	500.62060238740696	0.12947796624327546	3600.059316635132	lyu
data\5R-4K-4T-240L-3.txt	TIMEOUT	501.1333788685603	0.19736028193432215	3600.057315826416	Sampiao
data\5R-4K-4T-240L-4.txt	OPTIMAL	456.37425369595127	0	1422.9187564849854	lyu
data\5R-4K-4T-240L-4.txt	OPTIMAL	456.37425369595127	0	3545.222026824951	Sampiao
data\5R-4K-4T-240L-5.txt	OPTIMAL	446.9963731737784	0	1173.716236114502	lyu
data\5R-4K-4T-240L-5.txt	TIMEOUT	563.1839525864226	0.3466826801470091	3600.032726287842	Sampiao
data\5R-4K-4T-240L-6.txt	OPTIMAL	592.0753912471287	0	479.8922061920166	lyu
data\5R-4K-4T-240L-6.txt	OPTIMAL	592.0753912471288	0	1735.7141418457031	Sampiao
data\5R-4K-4T-240L-7.txt	OPTIMAL	616.2388710216438	0	402.48121643066406	lyu
data\5R-4K-4T-240L-7.txt	OPTIMAL	616.2388710216438	0	1697.7079067230225	Sampiao
data\5R-4K-4T-240L-8.txt	OPTIMAL	466.87244792755985	0	867.5707168579102	lyu
data\5R-4K-4T-240L-8.txt	TIMEOUT	466.8720442577857	0.06160094289491017	3600.0248489379883	Sampiao
data\5R-4K-4T-240L-9.txt	OPTIMAL	615.5007063639002	0	1280.6338272094727	lyu
data\5R-4K-4T-240L-9.txt	TIMEOUT	683.5622853534953	0.19794539986661483	3600.04314994812	Sampiao
data\5R-4K-4T-240M-0.txt	OPTIMAL	446.21273947243935	0	840.9763526916504	lyu
data\5R-4K-4T-240M-0.txt	OPTIMAL	446.21273947243935	0	1460.1455917358398	Sampiao
data\5R-4K-4T-240M-1.txt	OPTIMAL	512.569871163911	0	2767.5461387634277	lyu
data\5R-4K-4T-240M-1.txt	TIMEOUT	517.4876611522632	0.17317859152294227	3600.0434379577637	Sampiao
data\5R-4K-4T-240M-2.txt	OPTIMAL	393.8784592004934	0	40.82108116149902	lyu
data\5R-4K-4T-240M-2.txt	OPTIMAL	393.87845920049347	0	57.86462593078613	Sampiao
data\5R-4K-4T-240M-3.txt	OPTIMAL	446.85396179351585	0	980.6134128570557	lyu
data\5R-4K-4T-240M-3.txt	TIMEOUT	inf	inf	3600.0414123535156	Sampiao
data\5R-4K-4T-240M-4.txt	OPTIMAL	419.9398637368628	0	79.7053050994873	lyu
data\5R-4K-4T-240M-4.txt	OPTIMAL	419.93990945472103	0	118.73662185668945	Sampiao
data\5R-4K-4T-240M-5.txt	OPTIMAL	418.2601314950878	0	425.812105178833	lyu
data\5R-4K-4T-240M-5.txt	OPTIMAL	418.2601314950878	0	320.2789821624756	Sampiao
data\5R-4K-4T-240M-6.txt	OPTIMAL	376.7356600942549	0	700.0354824066162	lyu
data\5R-4K-4T-240M-6.txt	OPTIMAL	376.7356600942549	0	684.235933303833	Sampiao
data\5R-4K-4T-240M-7.txt	TIMEOUT	470.5697271319726	0.08321807993625682	3600.052698135376	lyu
data\5R-4K-4T-240M-7.txt	TIMEOUT	487.971906303118	0.19961796284365724	3600.066198348999	Sampiao
data\5R-4K-4T-240M-8.txt	OPTIMAL	476.13278448731376	0	376.84105110168457	lyu
data\5R-4K-4T-240M-8.txt	OPTIMAL	476.1327844873138	0	582.7381553649902	Sampiao
data\5R-4K-4T-240M-9.txt	TIMEOUT	559.2005316093298	0.08812864346076604	3600.0571784973145	lyu
data\5R-4K-4T-240M-9.txt	TIMEOUT	inf	inf	3600.063798904419	Sampiao
data\5R-4K-4T-240S-0.txt	OPTIMAL	425.56253029015295	0	32.038522720336914	lyu
data\5R-4K-4T-240S-0.txt	OPTIMAL	425.56253029015295	0	295.93984603881836	Sampiao
data\5R-4K-4T-240S-1.txt	OPTIMAL	382.1743393586708	0	37.45707321166992	lyu
data\5R-4K-4T-240S-1.txt	OPTIMAL	382.1743393586708	0	57.75498962402344	Sampiao
data\5R-4K-4T-240S-2.txt	OPTIMAL	381.3221092819722	0	1371.1036567687988	lyu
data\5R-4K-4T-240S-2.txt	OPTIMAL	381.3221092819722	0	2773.2519550323486	Sampiao
data\5R-4K-4T-240S-3.txt	OPTIMAL	398.02279041251427	0	43.97867774963379	lyu
data\5R-4K-4T-240S-3.txt	OPTIMAL	398.0227904125143	0	84.15156555175781	Sampiao
data\5R-4K-4T-240S-4.txt	OPTIMAL	450.46411334045007	0	191.6618309020996	lyu
data\5R-4K-4T-240S-4.txt	OPTIMAL	450.4641133404501	0	310.63253021240234	Sampiao
data\5R-4K-4T-240S-5.txt	OPTIMAL	350.36987257129385	0	89.27290344238281	lyu
data\5R-4K-4T-240S-5.txt	OPTIMAL	350.36987257129374	0	308.59508514404297	Sampiao
data\5R-4K-4T-240S-6.txt	OPTIMAL	330.2045499518365	0	229.06726837158203	lyu
data\5R-4K-4T-240S-6.txt	OPTIMAL	330.2045499518365	0	378.6211624145508	Sampiao
data\5R-4K-4T-240S-7.txt	OPTIMAL	363.27490803334604	0	632.5290145874023	lyu
data\5R-4K-4T-240S-7.txt	TIMEOUT	363.27477355682936	0.05316677863146964	3600.0564613342285	Sampiao
data\5R-4K-4T-240S-8.txt	OPTIMAL	389.37947185406915	0	21.189523696899414	lyu
data\5R-4K-4T-240S-8.txt	OPTIMAL	389.37948104885436	0	114.06963157653809	Sampiao
data\5R-4K-4T-240S-9.txt	OPTIMAL	428.05475332347294	0	188.73726081848145	lyu
data\5R-4K-4T-240S-9.txt	OPTIMAL	428.05475332347294	0	142.22911071777344	Sampiao
data\5R-4K-4T-300L-0.txt	OPTIMAL	509.5746362196742	0	288.4167957305908	lyu
data\5R-4K-4T-300L-0.txt	OPTIMAL	509.5746362196741	0	229.58766555786133	Sampiao
data\5R-4K-4T-300L-1.txt	OPTIMAL	509.315878482905	0	1392.5132884979248	lyu
data\5R-4K-4T-300L-1.txt	TIMEOUT	509.315668509264	0.13652832989989436	3600.069007873535	Sampiao
data\5R-4K-4T-300L-2.txt	OPTIMAL	569.043705572414	0	1397.2794399261475	lyu
data\5R-4K-4T-300L-2.txt	TIMEOUT	inf	inf	3600.0403842926025	Sampiao
data\5R-4K-4T-300L-3.txt	TIMEOUT	512.6763148384417	0.1621869874075752	3600.053117752075	lyu
data\5R-4K-4T-300L-3.txt	TIMEOUT	538.5768777005525	0.2671087299984412	3600.057083129883	Sampiao
data\5R-4K-4T-300L-4.txt	OPTIMAL	456.37425369595127	0	1813.2964630126953	lyu
data\5R-4K-4T-300L-4.txt	TIMEOUT	480.3661701762269	0.13881976978789104	3600.0480003356934	Sampiao
data\5R-4K-4T-300L-5.txt	OPTIMAL	446.9963731737784	0	1438.0169086456299	lyu
data\5R-4K-4T-300L-5.txt	TIMEOUT	446.9963731737784	0.11843567145313758	3600.04119682312	Sampiao
data\5R-4K-4T-300L-6.txt	OPTIMAL	592.0753912471287	0	763.5875968933105	lyu
data\5R-4K-4T-300L-6.txt	OPTIMAL	592.0753912471288	0	3085.0262203216553	Sampiao
data\5R-4K-4T-300L-7.txt	OPTIMAL	616.2388710216438	0	453.7495861053467	lyu
data\5R-4K-4T-300L-7.txt	OPTIMAL	616.2388710216438	0	1417.9921474456787	Sampiao
data\5R-4K-4T-300L-8.txt	OPTIMAL	451.36027560274897	0	804.4698524475098	lyu
data\5R-4K-4T-300L-8.txt	TIMEOUT	451.3600781742906	0.05704432683400491	3600.0504150390625	Sampiao
data\5R-4K-4T-300L-9.txt	OPTIMAL	615.5007063639002	0	1579.8414497375488	lyu
data\5R-4K-4T-300L-9.txt	TIMEOUT	650.1184765343188	0.17842428009341751	3600.0312480926514	Sampiao
data\5R-4K-4T-300M-0.txt	OPTIMAL	446.21273947243935	0	1580.546314239502	lyu
data\5R-4K-4T-300M-0.txt	OPTIMAL	446.21273947243935	0	1714.6391868591309	Sampiao
data\5R-4K-4T-300M-1.txt	OPTIMAL	491.0429619278994	0	886.1886024475098	lyu
data\5R-4K-4T-300M-1.txt	TIMEOUT	491.0429226986443	0.08279458965927244	3600.0746307373047	Sampiao
data\5R-4K-4T-300M-2.txt	OPTIMAL	393.8784592004934	0	96.62555885314941	lyu
data\5R-4K-4T-300M-2.txt	OPTIMAL	393.8783775871368	0	53.904367446899414	Sampiao
data\5R-4K-4T-300M-3.txt	OPTIMAL	446.85396179351585	0	1509.921142578125	lyu
data\5R-4K-4T-300M-3.txt	TIMEOUT	452.634301761877	0.10869248290700508	3600.0680809020996	Sampiao
data\5R-4K-4T-300M-4.txt	OPTIMAL	419.93991169917103	0	56.40957069396973	lyu
data\5R-4K-4T-300M-4.txt	OPTIMAL	419.93991169917103	0	102.23542785644531	Sampiao
data\5R-4K-4T-300M-5.txt	OPTIMAL	418.2601314950878	0	109.0075569152832	lyu
data\5R-4K-4T-300M-5.txt	OPTIMAL	418.2601314950878	0	351.94659996032715	Sampiao
data\5R-4K-4T-300M-6.txt	OPTIMAL	376.7356600942549	0	1054.0946502685547	lyu
data\5R-4K-4T-300M-6.txt	OPTIMAL	376.7356600942549	0	815.5373611450195	Sampiao
data\5R-4K-4T-300M-7.txt	OPTIMAL	470.5701527750002	0	3333.1458988189697	lyu
data\5R-4K-4T-300M-7.txt	TIMEOUT	481.17280223764493	0.14366942546673805	3600.0854511260986	Sampiao
data\5R-4K-4T-300M-8.txt	OPTIMAL	476.13278448731376	0	298.522912979126	lyu
data\5R-4K-4T-300M-8.txt	OPTIMAL	476.1327844873138	0	1084.2720317840576	Sampiao
data\5R-4K-4T-300M-9.txt	TIMEOUT	559.2007764259079	0.10200630941479846	3600.049425125122	lyu
data\5R-4K-4T-300M-9.txt	TIMEOUT	559.2003954502566	0.13601989534957182	3600.0554962158203	Sampiao
data\5R-4K-4T-300S-0.txt	OPTIMAL	425.5624484731529	0	54.35200881958008	lyu
data\5R-4K-4T-300S-0.txt	OPTIMAL	425.56240130949647	0	50.25890922546387	Sampiao
data\5R-4K-4T-300S-1.txt	OPTIMAL	382.1743393586708	0	28.162822723388672	lyu
data\5R-4K-4T-300S-1.txt	OPTIMAL	382.1743393586708	0	63.41085433959961	Sampiao
data\5R-4K-4T-300S-2.txt	OPTIMAL	381.3221092819722	0	1286.5818004608154	lyu
data\5R-4K-4T-300S-2.txt	TIMEOUT	390.9676444962441	0.08877823589255573	3600.1213207244873	Sampiao
data\5R-4K-4T-300S-3.txt	OPTIMAL	398.02279041251427	0	125.1979923248291	lyu
data\5R-4K-4T-300S-3.txt	OPTIMAL	398.0227904125143	0	58.75123596191406	Sampiao
data\5R-4K-4T-300S-4.txt	OPTIMAL	450.46411334045007	0	283.14018058776855	lyu
data\5R-4K-4T-300S-4.txt	OPTIMAL	450.4641133404501	0	244.60543632507324	Sampiao
data\5R-4K-4T-300S-5.txt	OPTIMAL	350.36987257129385	0	205.05596160888672	lyu
data\5R-4K-4T-300S-5.txt	OPTIMAL	350.36987257129374	0	587.9533367156982	Sampiao
data\5R-4K-4T-300S-6.txt	OPTIMAL	330.2045499518365	0	165.98354148864746	lyu
data\5R-4K-4T-300S-6.txt	OPTIMAL	330.2045499518365	0	455.57668685913086	Sampiao
data\5R-4K-4T-300S-7.txt	OPTIMAL	360.99166331605375	0	884.112382888794	lyu
data\5R-4K-4T-300S-7.txt	OPTIMAL	360.99166331605375	0	2573.8744468688965	Sampiao
data\5R-4K-4T-300S-8.txt	OPTIMAL	389.37948104885436	0	12.57545280456543	lyu
data\5R-4K-4T-300S-8.txt	OPTIMAL	389.37948104885436	0	8.73568344116211	Sampiao
data\5R-4K-4T-300S-9.txt	OPTIMAL	428.05475332347294	0	178.92375946044922	lyu
data\5R-4K-4T-300S-9.txt	OPTIMAL	428.05475332347294	0	313.6422863006592	Sampiao
